# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/binf-isilon/vintherlab/jvinther/scratch/data/sequences/RNAs_100.saf" "-o" "/binf-isilon/vintherlab/jvinther/scratch/featureCount_counts.txt" "-F" "SAF" "02.sam" "03.sam" "05.sam" "06.sam" "08.sam" "09.sam" "11.sam" "12.sam" "14.sam" "15.sam" 
Geneid	Chr	Start	End	Strand	Length	02.sam	03.sam	05.sam	06.sam	08.sam	09.sam	11.sam	12.sam	14.sam	15.sam
ERCC-00061	ERCC-00061	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00062	ERCC-00062	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00067	ERCC-00067	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00069	ERCC-00069	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00071	ERCC-00071	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00073	ERCC-00073	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00074	ERCC-00074	1	100	+	100	0	0	2	9	4	10	6	11	6	2
ERCC-00075	ERCC-00075	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00076	ERCC-00076	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00077	ERCC-00077	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00078	ERCC-00078	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00079	ERCC-00079	1	100	+	100	0	0	0	0	0	0	1	0	0	0
ERCC-00081	ERCC-00081	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00083	ERCC-00083	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00084	ERCC-00084	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00085	ERCC-00085	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00086	ERCC-00086	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00092	ERCC-00092	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00095	ERCC-00095	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00096	ERCC-00096	1	100	+	100	6	8	16	9	4	10	3	3	8	7
ERCC-00097	ERCC-00097	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00098	ERCC-00098	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00099	ERCC-00099	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00104	ERCC-00104	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00108	ERCC-00108	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00109	ERCC-00109	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00111	ERCC-00111	1	100	+	100	0	1	2	0	1	0	0	0	0	0
ERCC-00112	ERCC-00112	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00113	ERCC-00113	1	100	+	100	0	1	1	2	0	2	1	2	1	0
ERCC-00116	ERCC-00116	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00117	ERCC-00117	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00120	ERCC-00120	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00123	ERCC-00123	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00126	ERCC-00126	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00130	ERCC-00130	1	100	+	100	49	38	58	111	60	122	40	79	58	37
ERCC-00131	ERCC-00131	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00134	ERCC-00134	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00136	ERCC-00136	1	100	+	100	0	0	4	1	0	1	0	0	1	0
ERCC-00137	ERCC-00137	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00138	ERCC-00138	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00142	ERCC-00142	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00143	ERCC-00143	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00144	ERCC-00144	1	100	+	100	1	0	0	0	0	0	0	0	0	0
ERCC-00145	ERCC-00145	1	100	+	100	2	0	0	0	1	1	0	2	0	1
ERCC-00147	ERCC-00147	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00148	ERCC-00148	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00150	ERCC-00150	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00154	ERCC-00154	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00156	ERCC-00156	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00157	ERCC-00157	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00158	ERCC-00158	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00160	ERCC-00160	1	100	+	100	0	0	0	0	1	0	0	0	0	0
ERCC-00162	ERCC-00162	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00163	ERCC-00163	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00164	ERCC-00164	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00165	ERCC-00165	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00168	ERCC-00168	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00170	ERCC-00170	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ERCC-00171	ERCC-00171	1	100	+	100	0	0	0	0	3	4	2	0	1	0
ENST00000361390.2	ENST00000361390.2	1	100	+	100	54337	26683	102027	144129	73344	163236	57604	94066	51885	56636
ENST00000361453.3	ENST00000361453.3	1	100	+	100	27109	12617	45787	59050	30806	68938	23237	40643	22005	25431
ENST00000361624.2	ENST00000361624.2	1	100	+	100	1565	574	2341	3260	1641	3358	1130	1706	1451	1388
ENST00000361739.1	ENST00000361739.1	1	100	+	100	305385	154745	478547	630797	362050	724888	310223	456719	285027	280607
ENST00000361851.1	ENST00000361851.1	1	100	+	100	323358	183262	527607	691840	373770	725987	243296	426345	282812	298644
ENST00000361899.2	ENST00000361899.2	1	100	+	100	8754	5039	16196	21899	11344	20823	7965	13228	10576	10127
ENST00000362079.2	ENST00000362079.2	1	100	+	100	2441	1216	4163	5657	2720	5146	2107	3255	2214	2263
ENST00000361227.2	ENST00000361227.2	1	100	+	100	52236	28088	91868	107990	65474	131591	62650	93356	50640	50181
ENST00000361335.1	ENST00000361335.1	1	100	+	100	63246	34761	97174	137543	70797	151196	50178	89654	57045	56037
ENST00000361381.2	ENST00000361381.2	1	100	+	100	2784	1872	5012	7119	3290	6187	2084	3868	3745	2969
ENST00000361567.2	ENST00000361567.2	1	100	+	100	26619	17905	54655	74018	41741	76530	30359	55966	29791	31645
ENST00000361681.2	ENST00000361681.2	1	100	+	100	843	515	1744	2031	1056	2586	916	1468	626	811
ENST00000361789.2	ENST00000361789.2	1	100	+	100	706	454	1043	1717	826	1451	492	1041	758	615
ENST00000625669.2	ENST00000625669.2	1	100	+	100	12	1	19	27	13	15	13	4	12	12
ENST00000631188.2	ENST00000631188.2	1	100	+	100	7	4	10	12	8	16	2	6	2	2
ENST00000628986.1	ENST00000628986.1	1	100	+	100	6	0	2	1	0	5	1	1	1	1
ENST00000629488.1	ENST00000629488.1	1	100	+	100	203	136	478	591	361	545	390	490	206	251
ENST00000612919.1	ENST00000612919.1	1	100	+	100	5	8	30	16	7	24	10	5	9	13
ENST00000493796.5	ENST00000493796.5	1	100	+	100	12	6	8	22	14	14	6	17	9	7
ENST00000337859.11	ENST00000337859.11	1	100	+	100	7	2	10	8	4	4	3	2	1	2
ENST00000426496.6	ENST00000426496.6	1	100	+	100	1	0	4	7	5	10	8	3	4	0
ENST00000429412.1	ENST00000429412.1	1	100	+	100	1	0	0	0	2	7	1	0	2	0
ENST00000366815.8	ENST00000366815.8	1	100	+	100	10	4	5	5	7	4	1	1	3	1
ENST00000283195.11	ENST00000283195.11	1	100	+	100	0	6	1	0	0	0	0	0	0	0
ENST00000513008.5	ENST00000513008.5	1	100	+	100	2	1	14	20	9	6	6	8	0	6
ENST00000536410.6	ENST00000536410.6	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000607964.1	ENST00000607964.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000335514.10	ENST00000335514.10	1	100	+	100	4	2	8	9	10	6	8	4	12	4
ENST00000233893.10	ENST00000233893.10	1	100	+	100	33	19	103	93	40	65	55	65	47	30
ENST00000556611.5	ENST00000556611.5	1	100	+	100	4	1	8	9	2	8	0	3	2	1
ENST00000539826.6	ENST00000539826.6	1	100	+	100	5	4	12	9	3	7	1	2	3	4
ENST00000557643.1	ENST00000557643.1	1	100	+	100	16	6	23	32	17	33	13	21	21	12
ENST00000368010.4	ENST00000368010.4	1	100	+	100	6	6	14	9	1	24	12	7	10	2
ENST00000266529.8	ENST00000266529.8	1	100	+	100	8	2	9	10	2	8	4	9	7	8
ENST00000552673.5	ENST00000552673.5	1	100	+	100	2	0	2	4	1	3	0	2	2	2
ENST00000548126.1	ENST00000548126.1	1	100	+	100	0	0	0	0	1	0	1	0	0	0
ENST00000552606.1	ENST00000552606.1	1	100	+	100	0	0	3	2	4	11	8	5	1	6
ENST00000481132.5	ENST00000481132.5	1	100	+	100	3	1	2	2	4	7	1	2	4	3
ENST00000301587.9	ENST00000301587.9	1	100	+	100	3	3	4	16	10	5	5	10	11	3
ENST00000527157.1	ENST00000527157.1	1	100	+	100	9	2	29	25	8	13	7	8	9	6
ENST00000392222.7	ENST00000392222.7	1	100	+	100	3	1	3	6	6	6	5	2	2	5
ENST00000455150.1	ENST00000455150.1	1	100	+	100	0	1	0	0	0	0	0	0	0	1
ENST00000482103.1	ENST00000482103.1	1	100	+	100	18	17	48	81	41	64	67	62	38	19
ENST00000551529.5	ENST00000551529.5	1	100	+	100	16	6	28	38	4	26	8	15	11	11
ENST00000256010.7	ENST00000256010.7	1	100	+	100	14	3	29	26	12	20	7	20	18	15
ENST00000547368.5	ENST00000547368.5	1	100	+	100	0	0	1	7	1	2	2	0	1	0
ENST00000367990.7	ENST00000367990.7	1	100	+	100	41	7	55	78	43	81	11	24	31	17
ENST00000648494.1	ENST00000648494.1	1	100	+	100	4	0	8	8	4	7	0	3	4	4
ENST00000551104.5	ENST00000551104.5	1	100	+	100	0	0	0	0	0	0	0	0	0	1
ENST00000418197.1	ENST00000418197.1	1	100	+	100	1	3	3	5	9	4	1	1	7	3
ENST00000648993.1	ENST00000648993.1	1	100	+	100	3	1	8	12	5	4	1	14	2	8
ENST00000406593.1	ENST00000406593.1	1	100	+	100	1	0	0	0	1	0	0	0	0	0
ENST00000367478.9	ENST00000367478.9	1	100	+	100	0	0	0	2	0	1	0	0	0	1
ENST00000525335.6	ENST00000525335.6	1	100	+	100	1	0	0	8	3	3	0	0	0	0
ENST00000527399.3	ENST00000527399.3	1	100	+	100	5	1	7	2	1	2	1	9	1	2
ENST00000526560.6	ENST00000526560.6	1	100	+	100	0	0	1	1	1	2	0	0	0	0
ENST00000541549.2	ENST00000541549.2	1	100	+	100	0	0	0	0	0	0	0	0	1	0
ENST00000344357.9	ENST00000344357.9	1	100	+	100	0	0	1	0	0	0	0	0	0	0
ENST00000392560.6	ENST00000392560.6	1	100	+	100	4	1	3	3	4	3	1	1	2	2
ENST00000429575.1	ENST00000429575.1	1	100	+	100	1	0	3	2	1	0	1	0	1	1
ENST00000342016.8	ENST00000342016.8	1	100	+	100	1	0	1	5	1	3	0	2	5	0
ENST00000368232.8	ENST00000368232.8	1	100	+	100	0	6	1	0	1	0	0	0	0	1
ENST00000438976.6	ENST00000438976.6	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000498549.2	ENST00000498549.2	1	100	+	100	1	4	3	4	0	1	2	5	2	3
ENST00000415282.5	ENST00000415282.5	1	100	+	100	0	0	0	0	0	0	1	0	0	0
ENST00000467525.5	ENST00000467525.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000452931.1	ENST00000452931.1	1	100	+	100	34	28	80	144	60	105	34	50	48	43
ENST00000456762.2	ENST00000456762.2	1	100	+	100	3	1	17	15	2	13	1	8	5	10
ENST00000314523.7	ENST00000314523.7	1	100	+	100	8	7	18	10	11	11	6	20	8	6
ENST00000298510.4	ENST00000298510.4	1	100	+	100	4	1	5	5	2	9	1	1	1	1
ENST00000604646.1	ENST00000604646.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000273550.12	ENST00000273550.12	1	100	+	100	38	26	88	86	46	84	44	40	33	31
ENST00000526640.5	ENST00000526640.5	1	100	+	100	15	10	48	33	16	46	20	21	17	13
ENST00000620041.4	ENST00000620041.4	1	100	+	100	18	11	31	53	26	49	19	15	17	22
ENST00000495541.1	ENST00000495541.1	1	100	+	100	0	0	0	0	0	1	0	0	0	0
ENST00000451408.2	ENST00000451408.2	1	100	+	100	3	6	7	18	7	13	1	7	9	8
ENST00000640440.1	ENST00000640440.1	1	100	+	100	5	0	9	7	5	25	3	2	15	5
ENST00000438031.2	ENST00000438031.2	1	100	+	100	0	0	2	0	2	1	1	0	0	0
ENST00000366528.3	ENST00000366528.3	1	100	+	100	0	3	1	2	1	2	0	0	0	0
ENST00000391839.6	ENST00000391839.6	1	100	+	100	5	2	0	5	2	2	2	6	7	5
ENST00000537646.5	ENST00000537646.5	1	100	+	100	4	2	1	12	2	4	2	4	5	2
ENST00000542912.5	ENST00000542912.5	1	100	+	100	0	0	3	4	1	1	1	0	1	0
ENST00000265062.7	ENST00000265062.7	1	100	+	100	1	0	0	0	1	1	0	0	1	0
ENST00000485280.1	ENST00000485280.1	1	100	+	100	5	0	5	16	6	10	3	4	1	8
ENST00000270776.13	ENST00000270776.13	1	100	+	100	0	0	0	4	4	5	0	3	2	4
ENST00000322434.8	ENST00000322434.8	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000329251.5	ENST00000329251.5	1	100	+	100	9	5	14	12	11	27	5	7	4	15
ENST00000493759.2	ENST00000493759.2	1	100	+	100	1	0	7	6	3	5	1	0	3	3
ENST00000302278.8	ENST00000302278.8	1	100	+	100	2	2	5	7	2	12	1	3	5	7
ENST00000437302.5	ENST00000437302.5	1	100	+	100	1	3	9	13	6	13	1	3	7	4
ENST00000333119.7	ENST00000333119.7	1	100	+	100	0	0	3	0	2	3	0	0	2	0
ENST00000438704.6	ENST00000438704.6	1	100	+	100	5	1	9	5	5	11	1	5	3	1
ENST00000446922.6	ENST00000446922.6	1	100	+	100	4	5	15	16	12	8	9	12	9	4
ENST00000502976.5	ENST00000502976.5	1	100	+	100	2	0	0	0	0	0	0	0	1	2
ENST00000451728.6	ENST00000451728.6	1	100	+	100	2	0	0	0	2	0	0	0	0	0
ENST00000617757.1	ENST00000617757.1	1	100	+	100	8	4	7	13	7	19	1	6	10	11
ENST00000483358.5	ENST00000483358.5	1	100	+	100	5	0	7	10	3	4	4	5	4	2
ENST00000476865.5	ENST00000476865.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000447032.1	ENST00000447032.1	1	100	+	100	3	2	15	16	2	6	5	1	7	5
ENST00000367142.5	ENST00000367142.5	1	100	+	100	0	0	1	0	0	0	0	1	0	0
ENST00000507019.5	ENST00000507019.5	1	100	+	100	10	0	11	10	6	10	2	2	0	1
ENST00000621093.4	ENST00000621093.4	1	100	+	100	3	2	7	13	5	7	4	2	5	4
ENST00000557324.5	ENST00000557324.5	1	100	+	100	2	0	5	1	2	6	0	8	0	6
ENST00000253039.9	ENST00000253039.9	1	100	+	100	5	5	13	11	11	10	8	11	7	6
ENST00000523927.5	ENST00000523927.5	1	100	+	100	22	11	32	66	29	32	13	23	18	17
ENST00000519678.5	ENST00000519678.5	1	100	+	100	33	12	107	79	50	93	22	38	28	42
ENST00000587151.5	ENST00000587151.5	1	100	+	100	10	6	23	18	15	28	5	14	13	17
ENST00000607303.1	ENST00000607303.1	1	100	+	100	5	5	8	13	10	12	7	20	5	6
ENST00000529521.1	ENST00000529521.1	1	100	+	100	8	4	13	10	3	12	4	10	6	9
ENST00000378054.6	ENST00000378054.6	1	100	+	100	0	0	0	1	1	0	1	0	0	0
ENST00000380842.5	ENST00000380842.5	1	100	+	100	14	2	31	13	8	13	4	12	17	6
ENST00000381070.8	ENST00000381070.8	1	100	+	100	3	0	0	0	0	2	0	0	2	1
ENST00000323981.6	ENST00000323981.6	1	100	+	100	15	9	22	25	13	34	8	14	12	9
ENST00000534079.5	ENST00000534079.5	1	100	+	100	87	49	113	141	87	151	71	146	72	62
ENST00000525928.5	ENST00000525928.5	1	100	+	100	0	0	0	0	0	2	0	0	0	0
ENST00000527169.5	ENST00000527169.5	1	100	+	100	8	2	11	15	8	18	1	4	6	2
ENST00000530089.6	ENST00000530089.6	1	100	+	100	11	0	16	29	11	13	5	4	6	5
ENST00000529794.5	ENST00000529794.5	1	100	+	100	2	0	6	2	3	2	0	0	1	2
ENST00000534770.1	ENST00000534770.1	1	100	+	100	4	1	11	11	5	9	2	3	4	4
ENST00000532455.1	ENST00000532455.1	1	100	+	100	20	11	24	32	18	23	4	17	11	9
ENST00000496254.5	ENST00000496254.5	1	100	+	100	2	2	2	3	2	4	2	0	1	2
ENST00000360629.3	ENST00000360629.3	1	100	+	100	5	5	20	8	10	15	3	9	4	2
ENST00000405496.5	ENST00000405496.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000619430.1	ENST00000619430.1	1	100	+	100	29	9	44	55	32	63	21	25	12	34
ENST00000379858.1	ENST00000379858.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000445517.1	ENST00000445517.1	1	100	+	100	0	3	3	1	0	3	0	2	1	2
ENST00000514949.1	ENST00000514949.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000506847.5	ENST00000506847.5	1	100	+	100	2	1	3	9	3	3	0	2	1	1
ENST00000514030.1	ENST00000514030.1	1	100	+	100	0	0	2	2	3	10	2	3	3	1
ENST00000199389.11	ENST00000199389.11	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000295770.3	ENST00000295770.3	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000488151.1	ENST00000488151.1	1	100	+	100	7	3	11	10	6	15	7	25	7	2
ENST00000371085.7	ENST00000371085.7	1	100	+	100	1	0	0	0	0	0	0	0	0	0
ENST00000265620.11	ENST00000265620.11	1	100	+	100	0	0	0	0	1	0	1	0	0	1
ENST00000483387.1	ENST00000483387.1	1	100	+	100	25	30	60	75	39	67	16	43	37	40
ENST00000487862.5	ENST00000487862.5	1	100	+	100	23	26	67	87	27	45	5	33	30	31
ENST00000496934.5	ENST00000496934.5	1	100	+	100	3	0	0	0	4	5	3	0	2	1
ENST00000476196.5	ENST00000476196.5	1	100	+	100	2	6	8	2	1	5	1	1	0	0
ENST00000505285.5	ENST00000505285.5	1	100	+	100	7	1	10	17	10	14	2	1	11	11
ENST00000438912.1	ENST00000438912.1	1	100	+	100	0	0	1	0	1	0	2	0	1	0
ENST00000447833.1	ENST00000447833.1	1	100	+	100	0	0	2	7	0	3	1	0	2	2
ENST00000474274.1	ENST00000474274.1	1	100	+	100	5	1	13	3	2	6	6	2	4	7
ENST00000520953.5	ENST00000520953.5	1	100	+	100	0	0	0	3	0	0	0	0	0	0
ENST00000316603.11	ENST00000316603.11	1	100	+	100	3	0	1	3	0	0	1	0	0	0
ENST00000535391.5	ENST00000535391.5	1	100	+	100	5	4	7	13	9	20	3	7	3	9
ENST00000303204.9	ENST00000303204.9	1	100	+	100	0	0	0	0	0	2	0	0	0	0
ENST00000225655.5	ENST00000225655.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000373116.6	ENST00000373116.6	1	100	+	100	0	3	1	5	3	2	0	0	2	3
ENST00000645507.1	ENST00000645507.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000229633.7	ENST00000229633.7	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000601492.5	ENST00000601492.5	1	100	+	100	9	3	15	13	7	21	4	15	11	12
ENST00000221975.6	ENST00000221975.6	1	100	+	100	1	2	5	8	0	6	7	1	3	4
ENST00000514918.5	ENST00000514918.5	1	100	+	100	9	10	13	9	12	14	7	11	10	5
ENST00000513356.1	ENST00000513356.1	1	100	+	100	8	2	12	9	9	14	4	6	5	4
ENST00000296802.9	ENST00000296802.9	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000512975.5	ENST00000512975.5	1	100	+	100	1	0	4	2	0	6	0	0	2	1
ENST00000503454.5	ENST00000503454.5	1	100	+	100	0	0	1	3	0	0	3	3	0	4
ENST00000244776.11	ENST00000244776.11	1	100	+	100	3	1	4	1	2	10	6	2	3	1
ENST00000652576.1	ENST00000652576.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000512145.1	ENST00000512145.1	1	100	+	100	49	15	61	75	47	73	38	41	42	38
ENST00000584992.1	ENST00000584992.1	1	100	+	100	1	2	10	21	10	9	4	5	5	4
ENST00000515326.5	ENST00000515326.5	1	100	+	100	0	1	0	0	0	0	0	0	1	1
ENST00000432525.5	ENST00000432525.5	1	100	+	100	3	4	0	0	0	0	1	0	0	1
ENST00000630606.2	ENST00000630606.2	1	100	+	100	4	0	4	14	6	11	4	9	4	4
ENST00000252813.5	ENST00000252813.5	1	100	+	100	0	0	0	0	4	0	0	0	0	0
ENST00000531908.5	ENST00000531908.5	1	100	+	100	4	0	0	1	0	1	0	0	0	2
ENST00000575242.1	ENST00000575242.1	1	100	+	100	10	9	12	20	7	17	6	7	14	15
ENST00000304434.11	ENST00000304434.11	1	100	+	100	0	0	0	3	0	0	0	0	0	0
ENST00000522360.5	ENST00000522360.5	1	100	+	100	12	12	32	56	21	33	15	26	19	11
ENST00000396680.2	ENST00000396680.2	1	100	+	100	8	9	13	21	6	26	9	3	11	11
ENST00000265393.10	ENST00000265393.10	1	100	+	100	3	1	2	3	1	4	0	3	1	1
ENST00000555870.5	ENST00000555870.5	1	100	+	100	0	0	0	1	1	2	0	0	0	2
ENST00000265132.8	ENST00000265132.8	1	100	+	100	8	2	40	26	19	38	6	11	12	9
ENST00000344147.9	ENST00000344147.9	1	100	+	100	7	1	12	17	7	8	2	13	3	9
ENST00000627541.1	ENST00000627541.1	1	100	+	100	1	1	1	0	0	4	0	3	1	0
ENST00000397885.3	ENST00000397885.3	1	100	+	100	8	3	18	8	5	14	5	5	3	5
ENST00000555653.1	ENST00000555653.1	1	100	+	100	0	0	2	0	0	0	0	0	0	0
ENST00000439214.1	ENST00000439214.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000272317.10	ENST00000272317.10	1	100	+	100	0	0	0	0	0	0	0	1	0	0
ENST00000404735.1	ENST00000404735.1	1	100	+	100	1	0	0	1	0	0	0	0	0	1
ENST00000478196.6	ENST00000478196.6	1	100	+	100	8	7	39	34	24	36	23	30	22	21
ENST00000223324.3	ENST00000223324.3	1	100	+	100	0	0	4	6	3	3	0	9	1	0
ENST00000259457.8	ENST00000259457.8	1	100	+	100	1	4	3	6	5	0	2	6	1	6
ENST00000569530.1	ENST00000569530.1	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000467902.2	ENST00000467902.2	1	100	+	100	8	6	13	20	11	15	3	17	6	6
ENST00000631482.1	ENST00000631482.1	1	100	+	100	1	0	0	4	2	4	2	3	2	1
ENST00000253788.11	ENST00000253788.11	1	100	+	100	40	27	72	68	50	90	40	53	29	40
ENST00000586277.5	ENST00000586277.5	1	100	+	100	0	1	0	11	1	3	0	0	1	0
ENST00000502534.5	ENST00000502534.5	1	100	+	100	47	22	93	97	44	84	48	44	50	40
ENST00000587223.1	ENST00000587223.1	1	100	+	100	20	25	49	114	34	61	26	45	52	42
ENST00000352983.7	ENST00000352983.7	1	100	+	100	41	16	64	91	57	85	41	57	30	48
ENST00000396466.5	ENST00000396466.5	1	100	+	100	25	17	65	67	38	65	25	44	29	31
ENST00000435330.5	ENST00000435330.5	1	100	+	100	23	7	47	42	28	47	26	33	22	32
ENST00000399494.5	ENST00000399494.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000326004.4	ENST00000326004.4	1	100	+	100	19	14	36	40	28	44	18	25	12	12
ENST00000638443.1	ENST00000638443.1	1	100	+	100	0	0	0	0	0	0	0	7	0	0
ENST00000622082.4	ENST00000622082.4	1	100	+	100	4	4	6	12	3	8	1	2	6	0
ENST00000372209.3	ENST00000372209.3	1	100	+	100	101	47	203	261	157	242	144	199	128	75
ENST00000485390.5	ENST00000485390.5	1	100	+	100	0	0	1	0	0	0	1	0	0	0
ENST00000484599.1	ENST00000484599.1	1	100	+	100	4	6	13	6	5	7	3	5	4	11
ENST00000531007.1	ENST00000531007.1	1	100	+	100	1	3	6	9	5	2	0	7	4	2
ENST00000455186.5	ENST00000455186.5	1	100	+	100	0	2	0	0	0	3	0	0	0	1
ENST00000569510.5	ENST00000569510.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000566615.1	ENST00000566615.1	1	100	+	100	0	0	0	0	0	0	0	0	2	0
ENST00000557206.1	ENST00000557206.1	1	100	+	100	9	0	1	4	6	13	3	5	3	2
ENST00000555014.1	ENST00000555014.1	1	100	+	100	1	0	9	14	12	3	3	6	5	5
ENST00000372568.4	ENST00000372568.4	1	100	+	100	0	0	0	0	0	0	0	0	1	0
ENST00000648898.1	ENST00000648898.1	1	100	+	100	5	3	22	17	11	24	7	9	6	8
ENST00000375078.4	ENST00000375078.4	1	100	+	100	1	0	0	20	3	4	0	5	0	0
ENST00000483871.6	ENST00000483871.6	1	100	+	100	0	0	0	0	0	0	1	0	0	0
ENST00000362034.7	ENST00000362034.7	1	100	+	100	5	2	0	9	2	1	0	4	0	2
ENST00000327892.13	ENST00000327892.13	1	100	+	100	0	1	1	9	2	0	5	1	2	12
ENST00000264995.8	ENST00000264995.8	1	100	+	100	1	0	0	0	0	0	0	0	0	0
ENST00000469762.5	ENST00000469762.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000487747.5	ENST00000487747.5	1	100	+	100	1	0	5	3	0	2	1	0	0	0
ENST00000465563.5	ENST00000465563.5	1	100	+	100	0	0	0	0	0	4	2	0	0	0
ENST00000512629.5	ENST00000512629.5	1	100	+	100	1	0	2	6	1	4	3	1	4	2
ENST00000370355.3	ENST00000370355.3	1	100	+	100	10	11	12	38	5	39	6	12	10	10
ENST00000313368.7	ENST00000313368.7	1	100	+	100	0	0	0	0	0	0	0	0	0	0
ENST00000536684.2	ENST00000536684.2	1	100	+	100	413	320	517	654	424	600	325	470	333	331
ENST00000482865.1	ENST00000482865.1	1	100	+	100	2	2	0	8	8	8	1	1	7	1
ENST00000245458.10	ENST00000245458.10	1	100	+	100	2	0	8	18	12	9	8	5	9	7
ENST00000492245.5	ENST00000492245.5	1	100	+	100	15	5	11	23	5	29	5	16	14	11
ENST00000348035.9	ENST00000348035.9	1	100	+	100	0	0	0	0	0	0	0	0	0	1
ENST00000330899.5	ENST00000330899.5	1	100	+	100	3	0	2	3	3	3	3	0	3	4
ENST00000485439.5	ENST00000485439.5	1	100	+	100	7	1	14	27	17	16	11	12	12	12
ENST00000448864.6	ENST00000448864.6	1	100	+	100	0	0	0	0	0	5	0	0	0	0
ENST00000259396.8	ENST00000259396.8	1	100	+	100	10	2	9	16	11	20	7	7	13	6
ENST00000590954.5	ENST00000590954.5	1	100	+	100	0	0	0	0	0	0	0	0	0	0
